"cellid","y.1","y.2","y.3","g2.1","g2.2","g2.3","x.loc","y.loc"
3242,0,0,0,0.84366851625964,-0.750499956309795,-0.441539996769279,124.5,97.5
3243,0,0,0,0.813575116917491,0.297084603458643,-0.285506055690348,127.5,97.5
3249,1,1,1,0.51628670329228,0.514416658785194,0.762246407568455,145.5,97.5
3258,0,0,0,0.634379099588841,0.374200589954853,-0.0538306776434183,172.5,97.5
3266,0,0,0,-0.778926693834364,-0.120898804627359,0.837972955778241,196.5,97.5
3270,0,0,0,-0.31905676657334,0.209073106758296,-0.379782700445503,208.5,97.5
3273,1,0,0,0.947016888763756,0.737927525769919,0.086317372508347,217.5,97.5
3274,0,0,0,0.715817776974291,-0.11790415411815,0.820212220773101,220.5,97.5
3281,0,1,1,0.446037998888642,0.518932562321424,0.303117047064006,241.5,97.5
3284,0,0,0,0.254666061140597,-0.891162851359695,-0.322406144347042,250.5,97.5
3285,0,1,0,-0.258082943502814,-0.381270788609982,0.187834826298058,253.5,97.5
3297,0,0,0,-0.570507657248527,-0.632902844343334,-0.350746022071689,289.5,97.5
3299,0,1,0,0.0851604221388698,0.20951701560989,0.0529659618623555,295.5,97.5
3306,0,0,0,0.655596427153796,0.647427578922361,-0.948036194313318,16.5,100.5
3324,0,0,0,0.585659505333751,0.505402202252299,-0.290959104895592,70.5,100.5
3331,0,0,0,-0.240645920392126,0.964506393764168,-0.793542486149818,91.5,100.5
3340,0,0,0,-0.502461398020387,-0.341566463932395,0.788057134952396,118.5,100.5
3341,0,0,0,0.205084238667041,0.219437944702804,-0.79167994344607,121.5,100.5
3348,0,0,0,-0.719259133096784,-0.764023245312274,0.185404788702726,142.5,100.5
3356,0,0,0,-0.256139134988189,-0.078133434522897,0.432245368137956,166.5,100.5
3359,0,0,0,-0.739426139742136,0.435829297173768,0.895710110198706,175.5,100.5
3361,0,0,0,0.331500228028744,0.516581865027547,-0.341728085186332,181.5,100.5
3366,0,0,0,-0.863442617468536,-0.516554716508836,-0.527722984552383,196.5,100.5
3367,0,0,0,0.582473363727331,-0.86886242358014,0.909085804130882,199.5,100.5
3368,0,1,0,-0.00459561077877879,-0.696236977819353,0.324396200478077,202.5,100.5
3369,0,0,0,0.968690602574497,-0.480822117533535,0.715762083418667,205.5,100.5
3370,0,0,1,0.0930217187851667,-0.58256726898253,-0.444643029011786,208.5,100.5
3376,0,0,0,0.0413974919356406,-0.14062877278775,0.33035047352314,226.5,100.5
3385,1,0,1,0.494622779544443,0.527196414768696,-0.046717707067728,253.5,100.5
3388,1,1,0,-0.107935798354447,-0.180304358713329,-0.0717402049340308,262.5,100.5
3391,0,1,0,0.880895460024476,0.0919261407107115,0.119560539722443,271.5,100.5
3398,0,0,1,-0.819872425869107,-0.257650322746485,-0.52072102483362,292.5,100.5
3399,0,1,0,-0.774139801971614,-0.769022795837373,0.479583214968443,295.5,100.5
3415,0,0,0,-0.53756940132007,0.957369092386216,0.742302369326353,43.5,103.5
3416,0,0,0,-0.414497921708971,0.987319815903902,0.235276466235518,46.5,103.5
3418,0,0,0,0.972575641702861,0.083303976804018,-0.766510168090463,52.5,103.5
3420,0,0,0,0.999797015916556,0.792217099107802,0.374370460398495,58.5,103.5
3421,0,0,0,-0.662365638650954,-0.537077812943608,0.389354509301484,61.5,103.5
3428,0,0,0,0.950921962037683,0.901751541998237,0.47919740807265,82.5,103.5
3438,0,0,0,0.82614808389917,0.718041106592864,0.742450398392975,112.5,103.5
3439,0,0,1,-0.747676500119269,-0.730224463157356,0.91858427086845,115.5,103.5
3440,0,0,0,-0.528522439766675,-0.904075782746077,-0.0988691840320826,118.5,103.5
3447,0,0,0,0.185741565190256,0.973945032805204,-0.237698792945594,139.5,103.5
3451,1,0,1,0.341798988170922,-0.175859608221799,-0.376525965519249,151.5,103.5
3459,0,0,0,-0.846434709150344,0.0171656347811222,-0.739944412373006,175.5,103.5
3463,0,0,0,-0.966265490278602,0.3242307738401,0.122043115086854,187.5,103.5
3467,0,1,0,-0.528479595668614,0.0216172551736236,-0.569503868930042,199.5,103.5
3480,1,0,0,0.583977728616446,-0.945946455467492,0.60613500745967,238.5,103.5
3487,1,0,0,0.775955410208553,0.919324511662126,-0.396041319705546,259.5,103.5
3497,0,0,0,0.573884129989892,-0.301594770979136,-0.524457958526909,289.5,103.5
3499,0,0,0,-0.665236143395305,0.340230816975236,-0.260386093985289,295.5,103.5
3504,1,1,1,-0.234354304615408,0.642554820049554,-0.394214526750147,10.5,106.5
3513,0,0,0,-0.160328052472323,-0.286373376380652,-0.847666909918189,37.5,106.5
3515,0,0,0,0.0964925279840827,0.302797492127866,-0.963071203790605,43.5,106.5
3522,0,0,0,-0.91553346067667,0.503933017142117,0.472685406450182,64.5,106.5
3523,1,1,0,0.481003075372428,-0.168051284737885,-0.201015098020434,67.5,106.5
3524,0,0,0,0.00606859801337123,0.77185196056962,-0.234102502465248,70.5,106.5
3527,0,0,0,0.881128697656095,-0.746776131913066,0.18341683736071,79.5,106.5
3535,1,1,1,-0.558820993173867,0.044366208370775,-0.884348715189844,103.5,106.5
3546,0,0,0,-0.561780533287674,0.572015176061541,0.772629773709923,136.5,106.5
3547,0,0,0,0.096519079990685,0.0779767679050565,0.228780006058514,139.5,106.5
3550,0,0,0,0.241790475789458,-0.781678928527981,0.335550258867443,148.5,106.5
3558,0,0,0,-0.952373497188091,-0.519271683413535,0.396451083477587,172.5,106.5
3561,0,0,0,-0.31937001273036,0.594221226405352,0.139300181530416,181.5,106.5
3563,0,0,0,-0.115429445635527,0.740594788454473,0.629854402504861,187.5,106.5
3569,0,0,0,-0.959732823073864,-0.3593630194664,0.0394730502739549,205.5,106.5
3571,1,1,0,-0.480515916831791,0.982135703321546,-0.526265650987625,211.5,106.5
3573,0,0,0,0.976001596078277,-0.810763504821807,-0.457483434583992,217.5,106.5
3575,1,1,1,0.521212683059275,-0.937620718032122,-0.0920865531079471,223.5,106.5
3578,0,1,1,0.222140280064195,0.997317390982062,-0.338173683267087,232.5,106.5
3597,0,0,0,0.479581271763891,-0.598588772583753,0.628905448131263,289.5,106.5
3603,0,0,0,-0.67371741309762,0.0672166328877211,0.879737985320389,7.5,109.5
3613,0,0,0,-0.255366409663111,-0.193942391313612,0.8234244864434,37.5,109.5
3616,0,0,0,0.211057151202112,0.477444112300873,0.699419388081878,46.5,109.5
3631,0,0,0,0.466318579856306,0.0289697982370853,-0.192083148751408,91.5,109.5
3633,0,0,0,-0.0628966493532062,0.355802224483341,0.167781569529325,97.5,109.5
3642,0,0,0,0.721571045462042,0.168750147800893,-0.565447310451418,124.5,109.5
3643,0,0,0,0.586685609538108,-0.738115628715605,-0.656626803334802,127.5,109.5
3651,0,0,0,-0.598538334481418,-0.956198119558394,-0.336169032845646,151.5,109.5
3655,0,0,0,0.316137420479208,-0.698038061149418,0.878346744459122,163.5,109.5
3658,0,0,0,-0.384370546787977,0.38494734140113,-0.214741258881986,172.5,109.5
3663,0,0,0,0.0163249489851296,-0.808353501837701,-0.465159771032631,187.5,109.5
3665,0,0,0,0.426232603844255,-0.794665076304227,0.120831128675491,193.5,109.5
3667,0,0,0,0.640071414411068,0.624572203028947,0.613035351969302,199.5,109.5
3671,0,1,1,0.331411484628916,0.632522488478571,-0.0412203869782388,211.5,109.5
3673,1,0,1,-0.96929538808763,-0.407426176127046,0.375598194077611,217.5,109.5
3682,1,0,0,-0.564280373975635,-0.976157270837575,-0.95929708192125,244.5,109.5
3693,0,0,0,-0.521688411943614,-0.754296913277358,0.104587532579899,277.5,109.5
3699,0,0,1,0.569811025168747,-0.174620443955064,0.0462688812986016,295.5,109.5
3702,0,0,0,-0.705375185701996,0.969609099905938,0.522359665483236,4.5,112.5
3703,0,0,0,-0.800848122220486,-0.711461121216416,0.958343855571002,7.5,112.5
3704,0,0,0,0.139077452011406,-0.895256481133401,0.380451434291899,10.5,112.5
3707,0,0,0,0.864421984180808,0.940750369802117,0.845863764639944,19.5,112.5
3715,0,0,0,0.959526064340025,0.302797668613493,0.565279911737889,43.5,112.5
3721,0,0,0,-0.780778228770941,0.158129296265543,0.912954402621835,61.5,112.5
3724,0,0,0,0.433569285552949,-0.94110522698611,-0.636285489890724,70.5,112.5
3727,0,0,0,-0.803917759563774,0.270976127590984,0.352495416067541,79.5,112.5
3728,0,0,0,-0.655931837391108,-0.241290634032339,0.757980424445122,82.5,112.5
3730,0,0,0,0.787405475974083,0.643149592913687,0.688464985229075,88.5,112.5
3741,1,1,1,0.707312827464193,0.106101990211755,0.194169579539448,121.5,112.5
3745,0,0,0,0.300255187321454,-0.196749873925,-0.903740340378135,133.5,112.5
3747,0,0,0,-0.190687600057572,0.0751800280995667,-0.120787633117288,139.5,112.5
3748,1,0,0,-0.0431247162632644,-0.94344215746969,-0.785371442325413,142.5,112.5
3750,0,0,0,-0.738336883485317,0.225798920728266,0.427735496778041,148.5,112.5
3754,0,0,0,0.757071935106069,0.992722581140697,0.835562335327268,160.5,112.5
3761,0,0,0,-0.958313442766666,0.58409864269197,-0.798202806618065,181.5,112.5
3765,0,0,0,-0.605064281728119,0.209668260999024,0.193594166543335,193.5,112.5
3770,0,0,0,-0.66592768067494,-0.403556453529745,-0.967072177212685,208.5,112.5
3773,0,1,1,0.824400581419468,0.933035309426486,-0.0553596690297127,217.5,112.5
3779,0,1,0,-0.295898658689111,0.822160380892456,-0.620300067123026,235.5,112.5
3784,0,0,0,-0.25831861095503,-0.452591141685843,0.181954108644277,250.5,112.5
3786,0,0,0,-0.382419604342431,0.631261041853577,0.606615411117673,256.5,112.5
3794,0,0,1,0.325293829198927,0.00429680570960045,0.235546379815787,280.5,112.5
3796,1,0,1,0.79327303217724,-0.362905982881784,0.0852291756309569,286.5,112.5
3805,0,0,0,0.854488709010184,0.0549496356397867,-0.44728006888181,13.5,115.5
3811,0,0,0,0.619540388230234,0.209823925979435,-0.118540052790195,31.5,115.5
3819,1,0,0,-0.956293278373778,0.129390066955239,0.95355916256085,55.5,115.5
3823,0,0,0,-0.90972862392664,-0.105072586797178,-0.96646767295897,67.5,115.5
3832,0,0,0,-0.929216447286308,-0.666662727016956,0.78953147539869,94.5,115.5
3835,0,0,0,-0.684194060508162,-0.232676681596786,-0.352183145005256,103.5,115.5
3836,0,0,0,-0.42250548908487,-0.842691861093044,0.620941808447242,106.5,115.5
3856,0,1,1,-0.725182489491999,0.0789619162678719,-0.119231280870736,166.5,115.5
3862,0,0,0,-0.691849086433649,-0.212256485596299,0.971855445299298,184.5,115.5
3869,0,0,0,0.597628575284034,0.0200232020579278,0.614135860465467,205.5,115.5
3872,0,0,0,0.575690913479775,0.0861130454577506,-0.850967337843031,214.5,115.5
3873,1,1,0,-0.841926509514451,0.913114833645523,-0.402941042091697,217.5,115.5
3882,0,0,0,0.528885650914162,0.870420139282942,-0.836161829996854,244.5,115.5
3895,0,0,1,-0.7135173776187,-0.259403659962118,0.223980190232396,283.5,115.5
3896,0,0,1,-0.319620046764612,0.0911487019620836,0.668027747422457,286.5,115.5
3901,1,1,1,-0.97742045018822,-0.619446515105665,0.604997628834099,1.5,118.5
3903,0,0,0,0.260259707458317,0.981510441750288,-0.429751919116825,7.5,118.5
3910,0,0,0,0.903177637141198,0.165290288627148,-0.375034580938518,28.5,118.5
3912,0,0,0,-0.274520763196051,-0.232747383415699,0.814800056628883,34.5,118.5
3915,0,1,0,-0.250807730015367,0.300831468775868,0.0277128610759974,43.5,118.5
3916,0,0,0,0.0751119437627494,-0.510820162948221,0.0247716400772333,46.5,118.5
3917,0,1,1,0.392654217313975,-0.8377944692038,0.106564660090953,49.5,118.5
3921,0,0,0,-0.944557203911245,0.090029401704669,-0.0865641194395721,61.5,118.5
3922,1,0,0,-0.00154123641550541,-0.345481018070132,0.458253652323037,64.5,118.5
3923,1,1,0,0.282138438895345,0.954642126336694,-0.452482705470175,67.5,118.5
3927,0,0,0,0.66153803281486,0.0368691082112491,-0.369835852179676,79.5,118.5
3930,0,0,0,0.519451469648629,0.0545278214849532,0.333579806610942,88.5,118.5
3935,0,0,0,-0.853454419411719,-0.653995872009546,-0.490975891239941,103.5,118.5
3940,0,0,0,-0.282472913619131,-0.78122737724334,0.389252574648708,118.5,118.5
3951,0,0,0,0.726588166784495,0.0441064015030861,0.0360397989861667,151.5,118.5
3953,0,0,0,0.47337253857404,0.877147837076336,0.530298652593046,157.5,118.5
3957,1,0,1,-0.361590560991317,-0.606523408554494,0.10629101889208,169.5,118.5
3958,0,0,0,-0.612004967406392,-0.955871088430285,-0.650070712901652,172.5,118.5
3960,0,0,0,0.687023900449276,-0.597311801742762,-0.142960599157959,178.5,118.5
3962,0,0,0,0.216511519625783,0.0554874953813851,-0.1520098852925,184.5,118.5
3971,0,0,0,-0.558490481693298,-0.244675922673196,-0.242174754850566,211.5,118.5
3977,0,0,0,-0.203246206510812,0.33932594396174,0.68581625726074,229.5,118.5
3985,0,0,1,0.776613916736096,-0.143479255959392,-0.34604761749506,253.5,118.5
3996,0,1,0,-0.98535574041307,-0.025112843606621,0.259220262989402,286.5,118.5
4000,0,0,0,-0.323355292901397,0.428689696360379,0.51040262542665,298.5,118.5
4002,0,0,0,0.755644128192216,-0.166686709504575,0.464737205766141,4.5,121.5
4011,0,0,0,0.842677497770637,-0.555635379161686,0.888387728016824,31.5,121.5
4031,1,1,0,-0.944783553481102,0.239830092526972,-0.140597393270582,91.5,121.5
4040,0,0,0,-0.51787627581507,0.102576076518744,-0.0372344888746738,118.5,121.5
4043,0,0,0,0.529772444162518,0.0894871321506798,-0.727221836801618,127.5,121.5
4048,0,0,0,-0.604316832497716,0.55490531027317,0.91134755499661,142.5,121.5
4064,0,0,1,-0.0156485824845731,-0.569310343358666,0.494890624657273,190.5,121.5
4065,0,0,0,-0.637251908890903,-0.00641788216307759,0.443760971538723,193.5,121.5
4066,0,0,0,0.646269749850035,-0.423372213263065,-0.465456833131611,196.5,121.5
4067,0,0,0,0.304508444387466,-0.947192912921309,-0.0167576796375215,199.5,121.5
4070,0,1,1,0.072890370618552,-0.825376861728728,0.591717198956758,208.5,121.5
4083,1,0,0,-0.508285736199468,-0.596481489017606,0.989904467016459,247.5,121.5
4084,0,0,0,-0.361114357598126,0.496548258233815,0.924486575648189,250.5,121.5
4089,0,1,1,-0.964530611876398,0.934610701631755,0.626331957057118,265.5,121.5
4122,0,1,0,-0.55467240838334,-0.888812431599945,-0.603399785701185,64.5,124.5
4130,0,0,0,0.0851658415049314,0.449448198080063,-0.608833026140928,88.5,124.5
4146,0,0,0,-0.08236098382622,0.304566223174334,0.707908862736076,136.5,124.5
4147,0,0,0,0.236441749613732,-0.917782626580447,0.610986957792193,139.5,124.5
4157,0,0,0,0.455586250405759,0.921750695444643,-0.771805761847645,169.5,124.5
4162,1,0,1,-0.0245530996471643,-0.502172907814384,0.439817291684449,184.5,124.5
4167,0,0,0,-0.748140296898782,-0.467631652485579,0.152615010738373,199.5,124.5
4168,0,0,0,0.821673346683383,-0.293063468299806,0.55323373619467,202.5,124.5
4169,0,0,0,0.991533340886235,0.0242692865431309,-0.148174075875431,205.5,124.5
4177,0,0,0,0.557440991513431,0.917042372748256,0.583374172914773,229.5,124.5
4178,0,0,0,0.760480826720595,-0.951914096716791,0.853855817578733,232.5,124.5
4184,0,0,1,0.912698277272284,0.435667340178043,-0.422057048417628,250.5,124.5
4190,0,1,1,-0.200124318245798,0.950704436283559,-0.978491253219545,268.5,124.5
4199,0,0,0,0.475044334307313,0.546067344024777,-0.794178056530654,295.5,124.5
4209,0,0,0,0.192412045784295,0.552155876532197,-0.0319487801752985,25.5,127.5
4220,0,0,0,0.720691071357578,0.170201406348497,-0.774344721343368,58.5,127.5
4224,0,0,0,-0.791175581049174,-0.381671349983662,0.396189838647842,70.5,127.5
4230,1,1,1,0.232700468041003,0.0731033766642213,0.984119618777186,88.5,127.5
4232,0,0,0,0.718659092206508,-0.825981358531862,0.876410410739481,94.5,127.5
4235,0,0,0,0.665720117278397,-0.350700424984097,0.511917906813323,103.5,127.5
4247,1,1,1,0.987135238479823,-0.160920249298215,0.0335247870534658,139.5,127.5
4248,0,0,0,-0.674736299086362,0.336668032221496,-0.402801602613181,142.5,127.5
4257,0,0,0,-0.464873930905014,0.486861958168447,-0.0356328212656081,169.5,127.5
4259,0,0,0,-0.668491316493601,0.113110079895705,-0.835684765595943,175.5,127.5
4266,0,0,0,0.420926984865218,-0.0946821849793196,0.539470435585827,196.5,127.5
4270,0,0,0,-0.369043158832937,0.827722928486764,-0.81631005788222,208.5,127.5
4274,1,0,1,0.41466159792617,0.216970946174115,-0.266197718214244,220.5,127.5
4283,0,0,0,0.0896506579592824,-0.440752879250795,0.218964497093111,247.5,127.5
4289,0,1,1,-0.936323058325797,0.446631030645221,-0.0146993156522512,265.5,127.5
4303,0,0,0,0.0989525127224624,-0.332163462415338,-0.511859683785588,7.5,130.5
4316,0,0,0,0.13449023058638,-0.772396831773221,-0.771291519049555,46.5,130.5
4336,0,1,1,-0.112408217042685,0.411754109431058,0.391925553325564,106.5,130.5
4338,0,0,0,-0.723549471236765,-0.0730569222941995,0.746360170654953,112.5,130.5
4340,0,0,0,0.0764766409993172,0.0214149164967239,0.495764063671231,118.5,130.5
4347,0,0,0,0.0687120193615556,-0.0562478797510266,-0.943787424359471,139.5,130.5
4353,0,0,0,-0.968925705179572,0.63642237894237,-0.759835524018854,157.5,130.5
4363,0,0,0,-0.421141571830958,0.871853388380259,0.455865534953773,187.5,130.5
4365,0,0,1,-0.758656749501824,0.0782489781267941,-0.979447223246098,193.5,130.5
4366,1,0,1,0.105505265761167,0.953600324690342,-0.387898441404104,196.5,130.5
4377,0,0,0,0.378600968047976,0.917671415954828,-0.0287674302235246,229.5,130.5
4384,0,0,0,-0.578356987796724,-0.652920571621507,-0.623313007876277,250.5,130.5
4389,1,1,0,-0.523663660511374,0.304489986039698,0.559906769078225,265.5,130.5
4396,1,0,1,0.0677670184522867,0.329470915719867,-0.387125303037465,286.5,130.5
4397,0,0,0,0.512687256094068,0.912842741701752,0.579074671957642,289.5,130.5
4398,0,0,0,-0.551147999241948,-0.966427347157151,0.992266921792179,292.5,130.5
4401,0,0,0,-0.72143732663244,0.585008563939482,-0.492391117848456,1.5,133.5
4407,0,0,0,0.936046291142702,-0.575316973030567,-0.17781836213544,19.5,133.5
4409,0,0,0,-0.926182433031499,0.623890358023345,-0.278577097691596,25.5,133.5
4415,0,0,0,0.549018193036318,-0.998209428973496,0.82014974206686,43.5,133.5
4419,0,0,0,0.482388101983815,0.233338272664696,-0.984105335082859,55.5,133.5
4420,0,0,0,-0.679738955106586,-0.628075301181525,-0.470438529737294,58.5,133.5
4424,1,0,0,-0.426419407594949,-0.697149876039475,-0.352018657606095,70.5,133.5
4430,0,0,0,0.564495671540499,0.798726988956332,0.568467718083411,88.5,133.5
4450,0,0,0,-0.222739167977124,-0.934946830850095,-0.517681665252894,148.5,133.5
4452,0,0,0,-0.866439396049827,0.110819823108613,-0.593402601778507,154.5,133.5
4459,0,0,0,-0.25799140939489,-0.570344102103263,-0.280861948616803,175.5,133.5
4462,0,0,0,-0.519869032781571,0.321132842916995,-0.545576953329146,184.5,133.5
4465,0,0,0,-0.537182982079685,-0.158463328145444,0.0888902270235121,193.5,133.5
4484,1,0,1,-0.196586973965168,0.157586164306849,0.305145653430372,250.5,133.5
4486,0,1,0,-0.540102657862008,0.381844448857009,-0.481656584888697,256.5,133.5
4488,0,0,0,-0.293219135142863,-0.0361870606429875,0.364942641928792,262.5,133.5
4498,0,0,0,0.457863003946841,-0.541537759359926,0.673149439506233,292.5,133.5
4499,0,0,0,0.955172144807875,-0.893423679284751,-0.81111750844866,295.5,133.5
4501,0,0,0,0.190924391150475,-0.729990164283663,0.192440676502883,1.5,136.5
4503,0,0,0,0.259822369087487,0.342158900108188,0.368733154609799,7.5,136.5
4506,0,0,0,-0.0918981814756989,0.368081943597645,-0.0895828516222537,16.5,136.5
4514,0,0,0,-0.749736975412816,0.522032404784113,-0.907610302790999,40.5,136.5
4525,1,1,1,0.658466028049588,0.0463623329997063,-0.58599471533671,73.5,136.5
4527,1,1,1,0.57281507877633,-0.224160818848759,-0.92933510709554,79.5,136.5
4528,0,0,0,0.912431448698044,-0.439789376221597,-0.401599986478686,82.5,136.5
4530,1,1,1,0.0657514482736588,-0.185258871875703,0.505361307412386,88.5,136.5
4534,0,0,0,-0.506223106756806,-0.979785481002182,0.158489955123514,100.5,136.5
4535,0,0,0,-0.322480585891753,-0.317015176638961,-0.2857457078062,103.5,136.5
4538,0,0,0,-0.574485019780695,0.493340492248535,-0.515417899936438,112.5,136.5
4541,0,0,0,-0.180443750228733,-0.751764750573784,0.804252169560641,121.5,136.5
4544,0,0,0,-0.920392734464258,0.817242595367134,0.183104414492846,130.5,136.5
4545,0,0,0,-0.739712086040527,-0.928048217669129,0.64248381415382,133.5,136.5
4552,1,1,1,-0.365237402264029,-0.393141536042094,-0.401124584022909,154.5,136.5
4553,0,0,0,-0.0770701020956039,-0.717732939403504,0.282674550078809,157.5,136.5
4560,0,0,0,0.743813037406653,-0.811274923849851,0.276656378991902,178.5,136.5
4564,0,0,0,-0.641601032577455,0.76261553959921,0.78744968958199,190.5,136.5
4565,0,0,0,-0.581969042308629,-0.203597109299153,0.160736571997404,193.5,136.5
4570,0,0,0,-0.941246323287487,-0.307142871432006,-0.0732839903794229,208.5,136.5
4576,0,0,0,-0.743791524320841,-0.465818122494966,0.421658182516694,226.5,136.5
4580,0,0,0,-0.0457015754655004,0.187758425716311,0.527964191976935,238.5,136.5
4587,0,0,0,0.0413671345449984,-0.145001761149615,0.207662767730653,259.5,136.5
4596,0,1,0,0.629271213896573,-0.402962995227426,-0.521558434702456,286.5,136.5
4602,0,0,0,0.442400419618934,-0.258114553522319,-0.0380778564140201,4.5,139.5
4604,0,0,0,0.997773479204625,-0.157781153451651,-0.241218609269708,10.5,139.5
4608,0,0,0,0.37260580342263,0.97252431511879,-0.718478180468082,22.5,139.5
4623,1,1,1,-0.536730372346938,-0.90140443155542,0.0182771547697484,67.5,139.5
4624,0,0,0,-0.992009865585715,0.434726764913648,-0.568255325313658,70.5,139.5
4633,0,0,0,0.746087822597474,-0.0907795638777316,0.21091029420495,97.5,139.5
4637,0,0,0,-0.361297511961311,0.087515109218657,-0.474398244172335,109.5,139.5
4646,0,0,0,0.610695451498032,0.401373544707894,0.597955794073641,136.5,139.5
4648,0,0,0,0.657688626088202,0.447246739175171,0.668529045768082,142.5,139.5
4655,0,0,0,-0.517218569759279,-0.230999309569597,-0.0913265030831099,163.5,139.5
4657,0,0,0,0.52785955555737,-0.468067928683013,-0.617530536372215,169.5,139.5
4659,0,0,0,0.72421383485198,-0.816379643511027,0.706075588706881,175.5,139.5
4668,0,0,0,0.401750248391181,-0.144066988956183,0.725162083283067,202.5,139.5
4669,0,0,0,-0.907011800445616,0.62789935618639,-0.539292722009122,205.5,139.5
4672,0,0,0,-0.723590369801968,-0.033013999927789,-0.370528352446854,214.5,139.5
4686,0,0,0,0.119291490409523,0.29593242239207,-0.217166291084141,256.5,139.5
4691,1,1,0,0.483041458763182,-0.757667939178646,-0.317290318198502,271.5,139.5
4708,0,0,0,-0.664872089400887,0.96460799081251,0.929194214753807,22.5,142.5
4710,0,1,1,-0.879643443506211,-0.392210122663528,-0.144383106380701,28.5,142.5
4712,0,0,0,0.49344143178314,0.478150292765349,-0.401798097416759,34.5,142.5
4719,0,0,0,-0.0136636570096016,-0.744573552627116,0.438956119120121,55.5,142.5
4720,1,1,1,0.675359236076474,-0.430914449039847,0.0992099950090051,58.5,142.5
4721,0,0,0,-0.700666508637369,-0.946156157180667,-0.299607634544373,61.5,142.5
4722,1,1,1,0.235897782724351,0.860870128497481,-0.168695458211005,64.5,142.5
4726,1,1,1,-0.483179214876145,0.862635708414018,0.47393482318148,76.5,142.5
4736,0,0,0,0.322863303590566,0.251674092374742,0.203294470906258,106.5,142.5
4739,0,0,0,0.017017703037709,-0.0191330448724329,0.822693978436291,115.5,142.5
4740,0,0,0,0.27330281957984,-0.257617795374244,-0.270288784988225,118.5,142.5
4745,0,0,0,0.805791934020817,-0.365028191823512,-0.350300429388881,133.5,142.5
4750,0,0,0,0.639773692935705,0.176864693872631,0.159710096661001,148.5,142.5
4760,0,0,0,0.611086900811642,0.112242947798222,-0.624704069923609,178.5,142.5
4761,0,0,0,-0.448402387555689,0.550531625282019,0.138486122246832,181.5,142.5
4768,0,0,0,-0.89487246144563,-0.44158063037321,0.631539046764374,202.5,142.5
4769,0,0,0,0.187094237655401,-0.453885636758059,-0.644046666566283,205.5,142.5
4774,0,1,1,-0.726392260752618,-0.277686234097928,-0.388355978764594,220.5,142.5
4780,0,0,0,0.195451077539474,-0.266972302924842,-0.256139253266156,238.5,142.5
4789,1,0,1,0.000169523060321808,-0.946927775628865,-0.791545273736119,265.5,142.5
4792,0,0,1,-0.402473451569676,0.875702521298081,-0.534824472852051,274.5,142.5
4795,0,0,0,-0.692935128230602,-0.50950528588146,0.336867052130401,283.5,142.5
4800,0,0,0,0.452525365166366,-0.00956289935857058,0.763771460391581,298.5,142.5
4801,0,0,0,0.987243481911719,0.680363120045513,-0.112639645580202,1.5,145.5
4810,0,0,0,-0.530893116258085,-0.873514277860522,0.531641399953514,28.5,145.5
4815,0,0,0,-0.173904482275248,0.996392330620438,-0.24140833131969,43.5,145.5
4823,0,1,1,-0.94707380887121,-0.295362577773631,0.748341919854283,67.5,145.5
4826,1,1,1,-0.510323979891837,-0.696349116042256,0.200755554717034,76.5,145.5
4829,1,1,1,-0.596657783258706,0.795033945236355,-0.747062842361629,85.5,145.5
4842,0,0,0,-0.23273717192933,0.00548741687089205,-0.00172067899256945,124.5,145.5
4844,0,0,0,0.56408641859889,-0.33545633405447,0.488865219056606,130.5,145.5
4852,0,0,0,-0.767470273189247,0.458114931359887,-0.795759296044707,154.5,145.5
4866,0,0,0,-0.166343450546265,0.727153131738305,0.889225318096578,196.5,145.5
4879,0,0,1,-0.284823052119464,0.720456241164356,0.0865037352778018,235.5,145.5
4880,0,0,0,0.22031458420679,0.437681278213859,-0.907193514052778,238.5,145.5
4883,0,0,0,-0.537831240333617,0.0705467187799513,0.100226081442088,247.5,145.5
4899,1,1,1,-0.304205329157412,0.465801400132477,-0.312794657889754,295.5,145.5
4901,0,0,0,0.974708986934274,0.133109014015645,0.139210704248399,1.5,148.5
4905,1,1,1,0.851378601510078,-0.138507954310626,-0.229040860198438,13.5,148.5
4906,0,0,0,-0.255796232260764,0.555274365935475,0.723211306612939,16.5,148.5
4907,0,0,0,-0.80990944057703,-0.467271779663861,-0.553289867471904,19.5,148.5
4910,0,0,0,-0.0241151195950806,0.129734111949801,-0.625622594729066,28.5,148.5
4915,0,0,0,0.535561449360102,0.593626596033573,0.458005758933723,43.5,148.5
4921,1,1,1,-0.0967858470976353,-0.535087742377073,0.449201023206115,61.5,148.5
4922,0,0,0,-0.469164193142205,0.743443437386304,-0.00165528897196054,64.5,148.5
4923,0,0,0,-0.574214668478817,0.362416049465537,-0.104550206102431,67.5,148.5
4927,1,1,1,-0.928837669081986,-0.067915650550276,-0.340211204253137,79.5,148.5
4940,0,0,0,0.902004891540855,0.993734654504806,-0.477539601735771,118.5,148.5
4945,0,0,0,0.530810710508376,-0.280446232762188,0.101527906954288,133.5,148.5
4951,0,0,0,0.00748675782233477,-0.321574141737074,-0.238077585585415,151.5,148.5
4955,0,0,0,-0.739808139391243,-0.133185165468603,0.150598709937185,163.5,148.5
4963,0,0,0,-0.0606164312921464,0.718259258195758,0.0381369818933308,187.5,148.5
4964,0,0,0,-0.153149690013379,-0.882381263654679,-0.286683472804725,190.5,148.5
4965,0,0,0,0.655022050719708,-0.692944775801152,-0.812638142611831,193.5,148.5
